Date,Country,State/Province,Admin2,CasesCount,DeathsCount,RecoveryCount,TotalDosesCount,PartiallyVaccinatedCount,FullyVaccinatedCount,CasesCountSource,DeathsCountSource,RecoveryCountSource,TotalDosesCountSource,PartiallyVaccinatedCountSource,FullyVaccinatedCountSource,PopulationCount
2021-08-22,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-23,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-24,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-25,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-26,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-27,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-28,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-29,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-30,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-31,Afghanistan,TOTAL,,49273,1971,,,,,ECDC,ECDC,,,,,38041757
2021-08-01,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-02,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-03,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-04,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-05,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-06,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-07,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-08,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-09,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-10,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-11,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-12,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-13,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-14,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-15,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-16,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-17,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-18,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-19,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-20,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-21,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-22,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-23,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-24,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-25,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-26,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-27,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-28,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-29,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-30,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-31,Albania,TOTAL,,48530,1003,,,,,ECDC,ECDC,,,,,2880913
2021-08-01,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-02,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-03,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-04,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-05,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-06,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-07,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-08,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-09,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-10,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-11,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-12,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-13,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-14,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-15,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-16,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-17,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-18,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-19,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-20,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-21,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-22,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-23,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-24,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-25,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-26,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-27,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-28,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-29,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-30,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-31,Algeria,TOTAL,,92102,2596,,,,,ECDC,ECDC,,,,,43053054
2021-08-01,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-02,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-03,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-04,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-05,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-06,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-07,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-08,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-09,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-10,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-11,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-12,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-13,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-14,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-15,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-16,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-17,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-18,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-19,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-20,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-21,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-22,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-23,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-24,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-25,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-26,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-27,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-28,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-29,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-30,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-31,Andorra,TOTAL,,7338,79,,,,,ECDC,ECDC,,,,,77146
2021-08-01,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-02,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-03,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-04,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-05,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-06,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-07,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-08,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-09,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-10,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-11,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-12,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-13,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-14,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-15,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-16,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-17,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-18,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-19,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-20,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-21,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-22,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-23,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-24,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-25,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-26,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-27,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-28,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-29,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-30,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-31,Angola,TOTAL,,16188,371,,,,,ECDC,ECDC,,,,,31825299
2021-08-01,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-02,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-03,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-04,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-05,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-06,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-07,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-08,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-09,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-10,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-11,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-12,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-13,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-14,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-15,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-16,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-17,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-18,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-19,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-20,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-21,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-22,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-23,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-24,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-25,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-26,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-27,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-28,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-29,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-30,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-31,Anguilla,TOTAL,,10,0,,,,,ECDC,ECDC,,,,,14872
2021-08-01,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-02,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-03,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-04,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-05,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-06,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-07,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-08,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-09,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-10,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-11,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-12,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-13,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-14,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-15,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-16,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-17,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-18,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-19,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-20,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-21,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-22,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-23,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-24,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-25,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-26,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-27,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-28,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-29,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-30,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-31,Antigua and Barbuda,TOTAL,,148,4,,,,,ECDC,ECDC,,,,,97115
2021-08-01,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-02,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-03,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-04,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-05,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-06,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-07,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-08,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-09,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-10,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-11,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-12,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-13,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-14,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-15,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-16,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-17,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-18,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-19,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-20,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-21,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-22,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-23,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-24,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-25,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-26,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-27,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-28,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-29,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-30,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-31,Argentina,TOTAL,,1498160,40766,,,,,ECDC,ECDC,,,,,44780675
2021-08-01,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-02,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-03,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-04,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-05,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-06,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-07,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-08,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-09,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-10,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-11,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-12,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-13,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-14,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-15,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-16,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-17,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-18,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-19,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-20,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-21,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-22,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-23,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-24,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-25,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-26,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-27,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-28,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-29,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-30,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-31,Armenia,TOTAL,,148682,2503,,,,,ECDC,ECDC,,,,,2957728
2021-08-01,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-02,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-03,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-04,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-05,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-06,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-07,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-08,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-09,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-10,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-11,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-12,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
2021-08-13,Aruba,TOTAL,,5049,46,,,,,ECDC,ECDC,,,,,106310
